Date,Open,High,Low,Close,Adj Close,Volume
2018-10-19,465.500000,475.000000,442.549988,455.299988,455.299988,363843
2018-10-22,455.049988,459.399994,445.049988,448.000000,448.000000,136933
2018-10-23,444.000000,465.350006,440.000000,453.200012,453.200012,416424
2018-10-24,452.549988,461.700012,442.500000,456.350006,456.350006,247641
2018-10-25,451.000000,459.149994,444.250000,449.850006,449.850006,807750
2018-10-26,448.100006,459.000000,435.700012,446.450012,446.450012,473980
2018-10-29,446.450012,468.600006,440.100006,466.200012,466.200012,243967
2018-10-30,462.649994,487.000000,462.649994,469.200012,469.200012,340834
2018-10-31,472.100006,494.200012,465.250000,491.399994,491.399994,492153
2018-11-01,495.000000,509.799988,489.350006,498.850006,498.850006,658772
2018-11-02,497.000000,501.350006,476.399994,490.600006,490.600006,973862
2018-11-05,490.600006,501.950012,486.500000,495.200012,495.200012,304275
2018-11-06,496.750000,512.349976,495.100006,505.049988,505.049988,532195
2018-11-07,504.000000,512.000000,497.549988,503.100006,503.100006,170215
2018-11-09,502.450012,514.500000,498.500000,513.349976,513.349976,339412
2018-11-12,514.250000,521.150024,505.950012,515.099976,515.099976,202179
2018-11-13,510.200012,518.750000,498.700012,516.750000,516.750000,351161
2018-11-14,517.950012,528.450012,510.799988,524.900024,524.900024,472518
2018-11-15,524.000000,525.450012,515.049988,518.700012,518.700012,972196
2018-11-16,521.349976,553.900024,517.599976,548.450012,548.450012,653054
2018-11-19,544.599976,547.849976,535.099976,538.000000,538.000000,214526
2018-11-20,536.049988,542.099976,526.299988,531.000000,531.000000,233847
2018-11-21,533.000000,538.000000,525.000000,533.200012,533.200012,118953
2018-11-22,533.000000,541.900024,524.700012,527.549988,527.549988,270093
2018-11-26,523.500000,535.049988,523.500000,530.950012,530.950012,174435
2018-11-27,530.000000,537.200012,525.000000,533.250000,533.250000,237869
2018-11-28,535.000000,537.000000,520.000000,522.700012,522.700012,390078
2018-11-29,525.900024,534.549988,523.299988,529.650024,529.650024,225501
2018-11-30,534.500000,540.400024,523.400024,538.049988,538.049988,277664
2018-12-03,538.000000,545.400024,525.400024,527.849976,527.849976,392231
2018-12-04,528.799988,528.799988,513.349976,524.349976,524.349976,337501
2018-12-05,524.650024,525.000000,513.450012,517.250000,517.250000,109185
2018-12-06,518.950012,518.950012,502.500000,512.099976,512.099976,325240
2018-12-07,513.000000,526.299988,511.750000,521.900024,521.900024,477224
2018-12-10,518.700012,518.700012,505.049988,509.299988,509.299988,152745
2018-12-11,503.000000,521.799988,500.100006,519.599976,519.599976,137540
2018-12-12,521.000000,534.099976,518.250000,532.150024,532.150024,115946
2018-12-13,530.099976,537.000000,524.099976,526.799988,526.799988,339588
2018-12-14,526.000000,545.200012,522.049988,532.599976,532.599976,257764
2018-12-17,533.400024,538.000000,525.200012,533.049988,533.049988,119892
2018-12-18,529.799988,534.500000,525.299988,532.200012,532.200012,92765
2018-12-19,532.900024,552.549988,532.299988,550.150024,550.150024,269816
2018-12-20,542.250000,558.000000,541.950012,547.299988,547.299988,492113
2018-12-21,545.000000,555.799988,516.099976,520.549988,520.549988,438572
2018-12-24,518.000000,538.000000,514.049988,525.250000,525.250000,300238
2018-12-26,521.549988,521.549988,505.799988,510.399994,510.399994,392429
2018-12-27,510.000000,528.950012,505.799988,520.750000,520.750000,756078
2018-12-28,521.000000,527.299988,516.900024,522.200012,522.200012,294213
2018-12-31,525.400024,531.000000,523.000000,524.299988,524.299988,224554
2019-01-01,525.400024,529.099976,515.299988,522.250000,522.250000,173228
2019-01-02,522.000000,533.950012,518.299988,521.349976,521.349976,761027
2019-01-03,518.299988,540.849976,518.299988,536.000000,536.000000,901611
2019-01-04,537.000000,544.000000,522.650024,531.450012,531.450012,451912
2019-01-07,531.000000,536.299988,526.000000,528.849976,528.849976,214381
2019-01-08,529.000000,540.000000,525.599976,527.599976,527.599976,539040
2019-01-09,528.549988,532.000000,517.299988,520.799988,520.799988,264753
2019-01-10,520.849976,524.849976,512.049988,518.049988,518.049988,281157
2019-01-11,519.950012,524.450012,508.149994,516.700012,516.700012,343639
2019-01-14,515.099976,517.799988,508.350006,512.900024,512.900024,208007
2019-01-15,513.950012,521.900024,512.000000,515.599976,515.599976,239688
2019-01-16,519.500000,538.799988,516.299988,531.200012,531.200012,708703
2019-01-17,534.500000,535.500000,521.500000,531.150024,531.150024,425034
2019-01-18,529.099976,543.150024,516.049988,520.049988,520.049988,844270
2019-01-21,522.450012,523.150024,510.049988,513.049988,513.049988,293451
2019-01-22,510.350006,519.150024,508.049988,515.849976,515.849976,314664
2019-01-23,513.150024,522.799988,512.250000,515.150024,515.150024,172391
2019-01-24,518.700012,526.000000,514.849976,521.599976,521.599976,247811
2019-01-25,523.900024,525.599976,485.250000,493.149994,493.149994,994637
2019-01-28,491.000000,508.000000,488.149994,500.399994,500.399994,838301
2019-01-29,502.500000,503.500000,492.149994,495.000000,495.000000,390429
2019-01-30,491.250000,512.750000,485.700012,490.250000,490.250000,3201920
2019-01-31,496.000000,515.500000,492.000000,495.950012,495.950012,1175711
2019-02-01,501.149994,504.700012,489.399994,498.950012,498.950012,439432
2019-02-04,499.500000,501.000000,487.950012,494.700012,494.700012,250250
2019-02-05,494.700012,496.899994,487.350006,494.850006,494.850006,612054
2019-02-06,493.200012,496.649994,487.250000,489.549988,489.549988,587311
2019-02-07,485.200012,496.750000,485.200012,490.450012,490.450012,624728
2019-02-08,489.000000,494.399994,473.000000,490.700012,490.700012,453918
2019-02-11,487.000000,487.950012,475.049988,482.299988,482.299988,245695
2019-02-12,484.950012,488.399994,480.049988,484.549988,484.549988,552836
2019-02-14,496.049988,504.549988,489.500000,496.899994,496.899994,857822
2019-02-15,494.200012,503.700012,491.049988,496.350006,496.350006,215422
2019-02-18,496.000000,503.950012,492.000000,502.049988,502.049988,250152
2019-02-19,496.200012,511.549988,496.200012,507.750000,507.750000,482551
2019-02-20,508.100006,521.450012,500.000000,519.049988,519.049988,429415
2019-02-21,516.200012,527.000000,510.450012,523.200012,523.200012,448802
2019-02-22,521.000000,539.000000,519.400024,535.150024,535.150024,436523
2019-02-25,534.799988,555.849976,527.700012,552.049988,552.049988,760753
2019-02-26,547.200012,576.450012,540.200012,571.599976,571.599976,959054
2019-02-27,572.000000,589.500000,571.650024,583.650024,583.650024,1032246
2019-02-28,589.900024,602.750000,580.000000,590.099976,590.099976,1236446
2019-03-01,590.000000,597.000000,574.400024,593.450012,593.450012,386250
2019-03-05,590.349976,603.700012,586.500000,600.500000,600.500000,396701
2019-03-06,604.450012,623.900024,602.200012,613.950012,613.950012,828566
2019-03-07,617.700012,617.700012,606.400024,611.400024,611.400024,319014
2019-03-08,607.700012,617.000000,606.500000,612.599976,612.599976,298771
2019-03-11,612.000000,616.900024,605.750000,609.700012,609.700012,813501
2019-03-12,608.049988,623.849976,608.049988,617.700012,617.700012,822108
2019-03-13,616.000000,616.000000,597.299988,599.650024,599.650024,773469
2019-03-14,603.000000,611.150024,591.000000,608.299988,608.299988,327974
2019-03-15,609.000000,614.549988,601.450012,608.849976,608.849976,332808
2019-03-18,608.599976,616.349976,601.599976,606.450012,606.450012,477956
2019-03-19,610.099976,612.950012,601.200012,605.700012,605.700012,335710
2019-03-20,604.549988,616.349976,604.549988,612.900024,612.900024,286822
2019-03-22,611.299988,616.049988,597.549988,600.299988,600.299988,281464
2019-03-25,594.900024,597.599976,589.500000,593.000000,593.000000,167224
2019-03-26,594.549988,603.599976,590.500000,597.500000,597.500000,264829
2019-03-27,601.950012,605.849976,593.450012,601.150024,601.150024,303957
2019-03-28,604.950012,610.549988,596.849976,607.700012,607.700012,256324
2019-04-01,617.000000,619.150024,604.950012,610.549988,610.549988,255684
2019-04-02,613.500000,627.700012,601.400024,604.849976,604.849976,709158
2019-04-03,604.849976,608.549988,595.599976,599.000000,599.000000,206839
2019-04-04,600.000000,602.650024,590.099976,595.750000,595.750000,165815
2019-04-05,600.450012,609.799988,594.599976,603.549988,603.549988,249386
2019-04-08,601.000000,611.599976,588.650024,592.450012,592.450012,206817
2019-04-09,592.450012,597.000000,580.000000,582.049988,582.049988,206596
2019-04-10,581.900024,588.299988,578.500000,580.700012,580.700012,123137
2019-04-11,582.000000,590.650024,579.150024,586.299988,586.299988,248868
2019-04-12,589.000000,589.000000,580.299988,582.849976,582.849976,127044
2019-04-15,583.549988,586.849976,579.049988,580.849976,580.849976,178757
2019-04-16,582.250000,586.750000,575.000000,578.099976,578.099976,105324
2019-04-18,585.000000,585.150024,568.299988,572.299988,572.299988,154091
2019-04-22,571.000000,584.900024,564.950012,578.799988,578.799988,232695
2019-04-23,577.049988,598.599976,565.099976,577.599976,577.599976,176081
2019-04-24,579.000000,581.900024,569.599976,577.000000,577.000000,102443
2019-04-25,580.000000,581.950012,568.799988,571.450012,571.450012,63028
2019-04-26,574.900024,574.900024,559.599976,564.150024,564.150024,82318
2019-04-30,560.000000,567.099976,553.950012,561.150024,561.150024,120408
2019-05-02,562.549988,573.650024,558.049988,571.099976,571.099976,105753
2019-05-03,567.049988,580.799988,544.799988,552.000000,552.000000,422243
2019-05-06,546.000000,568.000000,546.000000,563.799988,563.799988,203383
2019-05-07,566.000000,575.349976,561.750000,567.650024,567.650024,190239
2019-05-08,564.049988,571.450012,555.000000,559.000000,559.000000,404657
2019-05-09,541.000000,559.849976,540.650024,553.049988,553.049988,1871873
2019-05-10,548.599976,564.900024,548.599976,557.849976,557.849976,254894
2019-05-13,555.000000,559.099976,542.099976,545.450012,545.450012,88892
2019-05-14,541.099976,554.000000,541.099976,549.400024,549.400024,208010
2019-05-15,547.099976,555.450012,545.450012,549.950012,549.950012,82666
2019-05-16,550.750000,551.200012,537.000000,540.400024,540.400024,185456
2019-05-17,540.000000,557.950012,536.099976,553.049988,553.049988,194797
2019-05-20,558.500000,574.650024,543.950012,555.200012,555.200012,383194
2019-05-21,557.950012,558.099976,542.099976,544.450012,544.450012,135928
2019-05-22,543.000000,548.500000,532.650024,534.349976,534.349976,113855
2019-05-23,537.049988,560.599976,527.650024,531.200012,531.200012,189912
2019-05-24,533.000000,552.400024,529.250000,550.049988,550.049988,141626
2019-05-27,554.400024,558.950012,547.000000,552.950012,552.950012,180343
2019-05-28,553.000000,568.299988,548.000000,554.650024,554.650024,479508
2019-05-29,554.900024,557.049988,533.000000,545.299988,545.299988,221786
2019-05-30,544.000000,552.450012,541.200012,549.450012,549.450012,181207
2019-05-31,547.000000,549.400024,530.750000,541.000000,541.000000,207771
2019-06-03,539.549988,542.599976,532.500000,540.500000,540.500000,111049
2019-06-04,540.000000,545.299988,534.650024,537.599976,537.599976,121930
2019-06-06,541.799988,543.950012,527.299988,529.349976,529.349976,91929
2019-06-07,530.000000,539.000000,520.500000,524.799988,524.799988,158521
2019-06-10,527.000000,527.549988,502.250000,505.299988,505.299988,569090
2019-06-11,505.200012,511.000000,498.049988,506.100006,506.100006,227505
2019-06-12,506.000000,513.099976,488.399994,491.450012,491.450012,411194
2019-06-13,488.000000,496.500000,484.899994,490.350006,490.350006,442967
2019-06-14,490.049988,505.700012,488.399994,493.549988,493.549988,726169
2019-06-17,491.149994,502.950012,490.600006,499.950012,499.950012,393697
2019-06-18,499.000000,506.899994,497.250000,500.549988,500.549988,415192
2019-06-19,502.049988,506.899994,496.450012,500.049988,500.049988,285213
2019-06-20,498.100006,503.000000,481.250000,497.799988,497.799988,818241
2019-06-21,498.100006,506.850006,482.500000,486.799988,486.799988,435340
2019-06-24,482.250000,487.000000,476.899994,479.100006,479.100006,232150
2019-06-25,474.600006,490.750000,465.299988,486.049988,486.049988,554056
